annual_return,annual_volatility,sharpe_ratio
0.14350715572391642,0.17629671660596177,0.7005641290527576
0.17516646794863153,0.19561985666267187,0.7932040775196026
0.14246074480983503,0.14151311767099933,0.8653667364925226
0.17828949553121412,0.17437012798872395,0.9077787425920241
0.13946070152918744,0.15297582987718997,0.7809122632319844
0.11685254113896039,0.13808539575560644,0.7013959775324615
0.0862304469309571,0.18685928084255513,0.3544402324161886
0.11589924856219885,0.14563339102283385,0.6584976693096627
0.12405980494988592,0.1765017312197422,0.5895681828771011
0.11058579874952908,0.16166109458611824,0.5603438414260721
0.10311951155154088,0.16548409230043631,0.5022809769572137
0.14771219766426213,0.1714699146929284,0.7448081950292655
0.09464906780772402,0.14601373565227704,0.5112468869743617
0.09510167935540939,0.26634690473008954,0.2819694091490039
0.11854986999181026,0.14056665769779722,0.7010899427066238
0.08786257427304803,0.12449235074171164,0.5451144095900697
